sigma,kappa,W_max,n1,n2,K_a,K_b,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,W_0,sig_obs,delta
0.006220703125,3.9e-5,30.4296875,6.6171875,8.998046875,0.17919921875,0.9087890625,2.0703125,0,1.986328125,1.615234375e-4,0.806640625,14.590494791666666,17.156901041666668,3.7880859375,0.005658203125,0.009326171875,0.8779296875,0.00427734375,0.00748046875,0.4951171875,0.002705078125,0.002318359375,0.04306640625,0.05678217001259327,0.01666666666666666
0.001720703125,3.9e-5,60.4296875,4.6171875,12.498046875,0.10419921875000002,0.9587890625,0.0703125,0,0.486328125,6.115234375e-4,0.906640625,26.757161458333336,29.323567708333336,2.0380859375,0.001158203125,0.033826171875,0.6279296875,0.00927734375,0.00248046875,0.2451171875,0.007205078125,0.006818359375,0.01806640625,0.10863234566058964,0.01666666666666666
0.002001953125,3.9e-5,66.0546875,4.4921875,14.029296875,0.06201171875000001,0.9431640625,1.1953125,0,0.580078125,9.208984375e-4,0.8753906250000001,16.871744791666668,13.354817708333332,3.6787109375,0.008189453125,0.029232421875,0.5810546875,0.00396484375,0.00216796875,0.3544921875,0.004111328125,0.007662109375,0.03212890625,0.06106623609084637,0.01666666666666666
0.006501953125,3.9e-5,36.0546875,6.4921875,10.529296875,0.13701171875,0.9931640625,3.1953125,0,2.080078125,4.708984375e-4,0.975390625,29.038411458333336,25.521484375,1.9287109375,0.003689453125,0.004732421875,0.8310546875,0.00896484375,0.00716796875,0.1044921875,0.008611328125,0.003162109375,0.00712890625,0.19015929643064736,0.01666666666666666
0.008751953125,3.9e-5,21.0546875,5.4921875,8.779296875,0.09951171875,0.9681640625,0.1953125,0,1.330078125,6.958984375e-4,0.925390625,22.955078125,31.604817708333336,2.8037109375,0.001439453125,0.041482421875,0.9560546875,0.00146484375,0.00966796875,0.4794921875,0.006361328125,0.009912109375,0.04462890625,0.08028765339404345,0.01666666666666666
0.004251953125,3.9e-5,51.0546875,7.4921875,12.279296875,0.17451171875000002,0.9181640625,2.1953125,0,2.830078125,2.458984375e-4,0.825390625,35.12174479166667,19.438151041666668,1.0537109375,0.005939453125,0.016982421875,0.7060546875,0.00646484375,0.00466796875,0.2294921875,0.001861328125,0.005412109375,0.01962890625,0.136909168434795,0.01666666666666666
0.005376953125,3.9e-5,43.5546875,4.9921875,9.654296875,0.19326171875000003,0.9306640625,3.6953125,0,0.205078125,5.833984375e-4,0.950390625,13.830078125,22.479817708333336,1.4912109375,0.004814453125,0.047607421875,0.6435546875,0.00521484375,0.00841796875,0.0419921875,0.009736328125,0.004287109375,0.02587890625,0.07414695371408016,0.01666666666666666
0.009876953125,3.9e-5,73.5546875,6.9921875,13.154296875,0.11826171875,0.9806640625,1.6953125,0,1.705078125,1.333984375e-4,0.8503906250000001,25.996744791666668,34.646484375,3.2412109375,0.009314453125,0.023107421875,0.8935546875,2.1484375e-4,0.00341796875,0.2919921875,0.005236328125,0.008787109375,8.7890625e-4,0.08082656010519713,0.01666666666666666
0.007626953125,3.9e-5,58.5546875,5.9921875,14.904296875,0.15576171875,0.9556640625,2.6953125,0,0.955078125,8.083984375e-4,0.800390625,19.913411458333336,28.563151041666664,0.6162109375,0.007064453125,0.035357421875,0.7685546875,0.00771484375,9.1796875e-4,0.1669921875,0.002986328125,0.002037109375,0.03837890625,0.07599189588800073,0.01666666666666666
0.003126953125,3.9e-5,28.5546875,7.9921875,11.404296875,0.08076171875,0.9056640625,0.6953125,0,2.455078125,3.583984375e-4,0.900390625,32.080078125,16.396484375,2.3662109375,0.002564453125,0.010857421875,0.5185546875,0.00271484375,0.00591796875,0.4169921875,0.007486328125,0.006537109375,0.01337890625,0.14584304179297763,0.01666666666666666
0.002564453125,3.9e-5,54.8046875,6.7421875,10.091796875,0.07138671875000001,0.9494140625,2.9453125,0,0.017578125,4.146484375e-4,0.937890625,27.517578125,30.083984375,3.4599609375,0.009876953125,0.026169921875,0.6123046875,0.00708984375,0.00779296875,0.4482421875,0.003548828125,0.009349609375,0.04150390625,0.1648813283420168,0.01666666666666666
0.007064453125,3.9e-5,24.8046875,4.7421875,13.591796875,0.14638671875000003,0.9994140625,0.9453125,0,1.517578125,8.646484375000001e-4,0.837890625,15.350911458333332,17.917317708333332,1.7099609375,0.005376953125,0.001669921875,0.8623046875,0.00208984375,0.00279296875,0.1982421875,0.008048828125,0.004849609375,0.01650390625,0.1562062680721283,0.01666666666666666
0.009314453125,3.9e-5,39.8046875,7.7421875,11.841796875,0.10888671875,0.9744140625,3.9453125,0,0.767578125,1.896484375e-4,0.887890625,33.600911458333336,24.000651041666668,2.5849609375,0.003126953125,0.038419921875,0.9873046875,0.00958984375,2.9296875e-4,0.3232421875,0.005798828125,0.007099609375,0.02900390625,0.15172441129107028,0.01666666666666666
0.004814453125,3.9e-5,69.8046875,5.7421875,8.341796875,0.18388671875,0.9244140625,1.9453125,0,2.267578125,6.396484375e-4,0.987890625,21.434244791666668,36.167317708333336,0.8349609375,0.007626953125,0.013919921875,0.7373046875,0.00458984375,0.00529296875,0.0732421875,0.001298828125,0.002599609375,0.00400390625,0.13616423014318574,0.01666666666666666
0.003689453125,3.9e-5,32.3046875,6.2421875,12.716796875,0.16513671875000002,0.9369140625,0.4453125,0,0.392578125,3.021484375e-4,0.8128906250000001,24.475911458333336,33.12565104166667,2.1474609375,0.004251953125,0.044544921875,0.6748046875,0.00333984375,0.00154296875,0.1357421875,0.009173828125,0.001474609375,0.04775390625,0.1302969101117924,0.01666666666666666
0.008189453125,3.9e-5,62.3046875,4.2421875,9.216796875,0.09013671875,0.9869140625,2.4453125,0,1.892578125,7.521484375e-4,0.912890625,12.309244791666666,20.958984375,3.8974609375,0.008751953125,0.020044921875,0.9248046875,0.00833984375,0.00654296875,0.3857421875,0.004673828125,0.005974609375,0.02275390625,0.13106563715264202,0.01666666666666666
0.005939453125,3.9e-5,77.3046875,7.2421875,10.966796875,0.12763671875000002,0.9619140625,1.4453125,0,1.142578125,5.271484375000001e-4,0.962890625,30.55924479166667,14.875651041666666,1.2724609375,0.006501953125,0.032294921875,0.7998046875,8.3984375e-4,0.00904296875,0.0107421875,0.002423828125,0.003724609375,0.03525390625,0.14411936008837076,0.01666666666666666
0.001439453125,3.9e-5,47.3046875,5.2421875,14.466796875,0.05263671875,0.9119140625,3.4453125,0,2.642578125,9.771484375e-4,0.862890625,18.392578125,27.042317708333336,3.0224609375,0.002001953125,0.007794921875,0.5498046875,0.00583984375,0.00404296875,0.2607421875,0.006923828125,0.008224609375,0.01025390625,0.18410436216508977,0.01666666666666666
0.001298828125,3.9e-5,50.1171875,7.5546875,8.888671875,0.18623046875000004,0.9634765625,0.8828125,0,1.283203125,7.380859375e-4,0.922265625,29.418619791666664,12.974609375,1.3271484375,0.001298828125,0.003966796875,0.7607421875,0.00412109375,0.00544921875,0.3779296875,0.006220703125,0.006115234375,0.01259765625,0.15928258135681972,0.01666666666666666
0.005798828125,3.9e-5,20.1171875,5.5546875,12.388671875,0.11123046875,0.9134765625,2.8828125,0,2.783203125,2.880859375e-4,0.822265625,17.251953125,25.141276041666668,3.0771484375,0.005798828125,0.028466796875,0.5107421875,0.00912109375,4.4921875e-4,0.1279296875,0.001720703125,0.001615234375,0.03759765625,0.139480231248308,0.01666666666666666
0.008048828125,3.9e-5,35.1171875,6.5546875,14.138671875,0.14873046875,0.9384765625,1.8828125,0,0.533203125,9.630859375e-4,0.872265625,35.501953125,31.224609375,2.2021484375,0.008048828125,0.016216796875,0.6357421875,0.00162109375,0.00294921875,0.2529296875,0.003970703125,0.008365234375,9.765625e-5,0.06768840964650735,0.01666666666666666
0.003548828125,3.9e-5,65.1171875,4.5546875,10.638671875,0.07373046875,0.9884765625,3.8828125,0,2.033203125,5.130859375e-4,0.972265625,23.335286458333336,19.057942708333332,3.9521484375,0.003548828125,0.040716796875,0.8857421875,0.00662109375,0.00794921875,0.0029296875,0.008470703125,0.003865234375,0.02509765625,0.05836299806833267,0.01666666666666666
0.004673828125,3.9e-5,27.6171875,7.0546875,13.263671875,0.05498046875,0.9509765625,2.3828125,0,0.908203125,8.505859375e-4,0.847265625,26.376953125,22.099609375,2.6396484375,0.006923828125,0.022341796875,0.9482421875,0.00537109375,0.00419921875,0.1904296875,0.002845703125,0.004990234375,0.01884765625,0.0732899552793242,0.01666666666666666
0.009173828125,3.9e-5,57.6171875,5.0546875,9.763671875,0.12998046875000002,0.9009765625,0.3828125,0,2.408203125,4.005859375e-4,0.947265625,14.210286458333332,34.26627604166667,0.8896484375,0.002423828125,0.046841796875,0.6982421875,3.7109375e-4,0.00919921875,0.4404296875,0.007345703125,0.009490234375,0.04384765625,0.14569372157566252,0.01666666666666666
0.006923828125,3.9e-5,72.6171875,6.0546875,8.013671875,0.09248046875000002,0.9259765625,3.3828125,0,0.158203125,6.255859375000001e-4,0.997265625,32.460286458333336,28.182942708333336,3.5146484375,0.004673828125,0.010091796875,0.5732421875,0.00787109375,0.00669921875,0.0654296875,0.009595703125,0.002740234375,0.00634765625,0.1655355909955688,0.01666666666666666
0.002423828125,3.9e-5,42.6171875,4.0546875,11.513671875,0.16748046875,0.9759765625,1.3828125,0,1.658203125,1.755859375e-4,0.8972656250000001,20.293619791666664,16.016276041666668,1.7646484375,0.009173828125,0.034591796875,0.8232421875,0.00287109375,0.00169921875,0.3154296875,0.005095703125,0.007240234375,0.03134765625,0.09281503262463958,0.01666666666666666
0.002986328125,3.9e-5,68.8671875,5.3046875,12.826171875,0.17685546875000002,0.9697265625,3.1328125,0,1.095703125,1.193359375e-4,0.8597656250000001,15.731119791666666,29.703776041666664,0.6708984375,0.002986328125,0.007029296875,0.7919921875,0.00724609375,0.00482421875,0.2841796875,0.005658203125,0.007802734375,0.00947265625,0.08453196235932411,0.01666666666666666
0.007486328125,3.9e-5,38.8671875,7.3046875,9.326171875,0.10185546875,0.9197265625,1.1328125,0,2.595703125,5.693359375e-4,0.959765625,27.897786458333336,17.537109375,2.4208984375,0.007486328125,0.031529296875,0.5419921875,0.00224609375,0.00982421875,0.0341796875,0.001158203125,0.003302734375,0.03447265625,0.068728957825806,0.01666666666666666
0.009736328125,3.9e-5,23.8671875,4.3046875,11.076171875,0.13935546875000002,0.9447265625,2.1328125,0,0.345703125,3.4433593749999997e-4,0.909765625,21.814453125,23.620442708333336,1.5458984375,0.009736328125,0.019279296875,0.6669921875,0.00974609375,0.00732421875,0.4091796875,0.003408203125,0.005552734375,0.02197265625,0.16598982714349406,0.01666666666666666
0.005236328125,3.9e-5,53.8671875,6.3046875,14.576171875,0.06435546875,0.9947265625,0.1328125,0,1.845703125,7.943359375e-4,0.809765625,33.98111979166667,35.787109375,3.2958984375,0.005236328125,0.043779296875,0.9169921875,0.00474609375,0.00232421875,0.1591796875,0.007908203125,0.001052734375,0.04697265625,0.09414386620046572,0.01666666666666666
0.004111328125,3.9e-5,46.3671875,5.8046875,10.201171875,0.08310546875000001,0.9572265625,1.6328125,0,1.470703125,4.568359375e-4,0.984765625,12.689453125,32.745442708333336,2.8583984375,0.006361328125,0.025404296875,0.9794921875,0.00349609375,0.00607421875,0.0966796875,0.002283203125,0.002177734375,0.00322265625,0.16971824963111432,0.01666666666666666
0.008611328125,3.9e-5,76.3671875,7.8046875,13.701171875,0.15810546875000003,0.9072265625,3.6328125,0,2.970703125,9.068359375e-4,0.884765625,24.856119791666668,20.578776041666664,1.1083984375,0.001861328125,0.049904296875,0.7294921875,0.00849609375,0.00107421875,0.3466796875,0.006783203125,0.006677734375,0.02822265625,0.12092479809653016,0.01666666666666666
0.006361328125,3.9e-5,61.3671875,4.8046875,11.951171875,0.12060546875,0.9322265625,0.6328125,0,0.720703125,2.318359375e-4,0.8347656250000001,18.772786458333332,14.495442708333332,3.7333984375,0.004111328125,0.01315429687499999,0.6044921875,9.9609375e-4,0.00357421875,0.2216796875,0.009033203125,0.004427734375,0.01572265625,0.05927457970101386,0.01666666666666666
0.001861328125,3.9e-5,31.3671875,6.8046875,8.451171875,0.19560546875,0.9822265625,2.6328125,0,2.220703125,6.818359375e-4,0.934765625,30.939453125,26.662109375,1.9833984375,0.008611328125,0.037654296875,0.8544921875,0.00599609375,0.00857421875,0.4716796875,0.004533203125,0.008927734375,0.04072265625,0.08310235113603995,0.01666666666666666
0.001580078125,3.9e-5,40.7421875,6.1796875,10.857421875,0.15341796875000002,0.9166015625,3.5078125,0,1.939453125,8.787109375e-4,0.853515625,22.574869791666668,15.255859375,3.8427734375,0.001580078125,0.026935546875,0.9326171875,6.835937500000001e-4,0.00826171875,0.1123046875,0.005939453125,0.009771484375,0.00791015625,0.06042453951667995,0.01666666666666666
0.006080078125,3.9e-5,70.7421875,4.1796875,14.357421875,0.07841796875000001,0.9666015625,1.5078125,0,0.439453125,4.287109375e-4,0.953515625,34.741536458333336,27.422526041666668,2.0927734375,0.006080078125,0.00243554687499999,0.6826171875,0.00568359375,0.00326171875,0.3623046875,0.001439453125,0.005271484375,0.03291015625,0.18152672570431605,0.01666666666666666
0.008330078125,3.9e-5,55.7421875,7.1796875,12.607421875,0.19091796875,0.9916015625,2.5078125,0,2.689453125,6.537109375e-4,0.903515625,16.491536458333332,33.505859375,2.9677734375,0.008330078125,0.039185546875,0.5576171875,0.00318359375,7.6171875e-4,0.2373046875,0.003689453125,0.007521484375,0.02041015625,0.05202231071889401,0.01666666666666666
0.003830078125,3.9e-5,25.7421875,5.1796875,9.107421875,0.11591796875000002,0.9416015625,0.5078125,0,1.189453125,2.037109375e-4,0.8035156250000001,28.658203125,21.339192708333336,1.2177734375,0.003830078125,0.014685546875,0.8076171875,0.00818359375,0.00576171875,0.4873046875,0.008189453125,0.003021484375,0.04541015625,0.08897431952646004,0.01666666666666666
0.004955078125,3.9e-5,78.2421875,6.6796875,11.732421875,0.09716796875,0.9041015625,1.0078125,0,1.564453125,7.662109375000001e-4,0.978515625,19.533203125,18.297526041666668,1.6552734375,0.007205078125,0.045310546875,0.8701171875,0.00943359375,0.00201171875,0.2998046875,0.002564453125,0.001896484375,0.00166015625,0.13330987290246415,0.01666666666666666
0.009455078125,3.9e-5,48.2421875,4.6796875,8.232421875,0.17216796875,0.9541015625,3.0078125,0,0.064453125,3.162109375e-4,0.878515625,31.69986979166667,30.464192708333336,3.4052734375,0.002705078125,0.020810546875,0.6201171875,0.00443359375,0.00701171875,0.0498046875,0.007064453125,0.006396484375,0.02666015625,0.1411846114555374,0.01666666666666666
0.007205078125,3.9e-5,33.2421875,7.6796875,9.982421875,0.05966796875000001,0.9791015625,0.0078125,0,2.314453125,9.912109375e-4,0.8285156250000001,13.449869791666666,24.380859375,0.7802734375,0.004955078125,0.033060546875,0.7451171875,0.00693359375,0.00951171875,0.4248046875,0.009314453125,0.004146484375,0.01416015625,0.10578281388152393,0.01666666666666666
0.002705078125,3.9e-5,63.2421875,5.6796875,13.482421875,0.13466796875000003,0.9291015625,2.0078125,0,0.814453125,5.412109375e-4,0.928515625,25.616536458333336,12.214192708333332,2.5302734375,0.009455078125,0.008560546875,0.9951171875,0.00193359375,0.00451171875,0.1748046875,0.004814453125,0.008646484375,0.03916015625,0.06218133550137282,0.01666666666666666
0.002142578125,3.9e-5,21.9921875,4.9296875,14.794921875,0.12529296875,0.9228515625,0.2578125,0,1.751953125,4.849609375e-4,0.916015625,36.26236979166667,25.901692708333336,3.1865234375,0.002142578125,0.029998046875,0.9013671875,0.00755859375,0.00138671875,0.2060546875,0.006501953125,0.006958984375,0.01728515625,0.17497350109042603,0.01666666666666666
0.006642578125,3.9e-5,51.9921875,6.9296875,11.294921875,0.05029296875,0.9728515625,2.2578125,0,0.251953125,9.349609375e-4,0.816015625,24.095703125,13.735026041666666,1.4365234375,0.006642578125,0.005498046875,0.6513671875,0.00255859375,0.00638671875,0.4560546875,0.002001953125,0.002458984375,0.04228515625,0.08162185550900178,0.01666666666666666
0.008892578125,3.9e-5,66.9921875,5.9296875,9.544921875,0.16279296875000002,0.9978515625,1.2578125,0,2.501953125,2.599609375e-4,0.8660156250000001,30.179036458333336,19.818359375,2.3115234375,0.008892578125,0.042248046875,0.5263671875,0.00505859375,0.00888671875,0.0810546875,0.004251953125,0.009208984375,0.00478515625,0.14598607292864474,0.01666666666666666
0.004392578125,3.9e-5,36.9921875,7.9296875,13.044921875,0.08779296875,0.9478515625,3.2578125,0,1.001953125,7.099609375e-4,0.966015625,18.012369791666668,31.98502604166667,0.5615234375,0.004392578125,0.017748046875,0.7763671875,5.859375e-5,0.00388671875,0.3310546875,0.008751953125,0.004708984375,0.02978515625,0.12550389305688442,0.01666666666666666
0.003267578125,3.9e-5,59.4921875,4.4296875,8.669921875,0.10654296875,0.9103515625,2.7578125,0,2.126953125,1.474609375e-4,0.841015625,33.220703125,35.026692708333336,1.8740234375,0.005517578125,0.048373046875,0.8388671875,0.00130859375,0.00763671875,0.3935546875,0.003126953125,0.003583984375,0.02353515625,0.11448815503390508,0.01666666666666666
0.007767578125,3.9e-5,29.4921875,6.4296875,12.169921875,0.18154296875000003,0.9603515625,0.7578125,0,0.626953125,5.974609375e-4,0.941015625,21.054036458333336,22.860026041666668,3.6240234375,0.001017578125,0.023873046875,0.5888671875,0.00630859375,0.00263671875,0.1435546875,0.007626953125,0.008083984375,0.04853515625,0.19882163929287344,0.01666666666666666
0.005517578125,3.9e-5,44.4921875,5.4296875,13.919921875,0.06904296875,0.9853515625,3.7578125,0,2.876953125,3.724609375e-4,0.991015625,27.137369791666668,16.776692708333332,0.9990234375,0.003267578125,0.036123046875,0.7138671875,0.00380859375,1.3671875e-4,0.2685546875,0.009876953125,0.001333984375,0.01103515625,0.06349869662662969,0.01666666666666666
0.001017578125,3.9e-5,74.4921875,7.4296875,10.419921875,0.14404296875,0.9353515625,1.7578125,0,1.376953125,8.224609375000001e-4,0.891015625,14.970703125,28.943359375,2.7490234375,0.007767578125,0.011623046875,0.9638671875,0.00880859375,0.00513671875,0.0185546875,0.005376953125,0.005833984375,0.03603515625,0.16955022341571752,0.01666666666666666
0.0010263671875,3.9e-5,41.73828125,4.60546875,14.2685546875,0.115771484375,0.97177734375,1.69921875,0,1.8486328125,9.2529296875e-4,0.8978515625,27.7314453125,26.8759765625,1.61083984375,0.0044189453125,0.0329169921875,0.78857421875,0.001943359375,0.006298828125,0.08837890625,0.0082861328125,0.0065458984375,0.046240234375,0.0951974614756182,0.01666666666666666
